Gene name	Module
AT5G23750	Grey
AT5G23760	Turquoise
AT5G23770	Purple
AT5G23780	Blue
AT5G23790	Lightcyan
AT5G23800	Blue
AT5G23810	Grey
AT5G23820	Grey
AT5G23830	Brown
AT5G23840	Brown
AT5G23850	Green
AT5G23860	Blue
AT5G23870	Grey
AT5G23880	Yellow
AT5G23890	Purple
AT5G23900	Greenyellow
AT5G23903	Brown
AT5G23908	Blue
AT5G23910	Blue
AT5G23920	Turquoise
AT5G23930	Yellow
AT5G23940	Blue
AT5G23950	Lightgreen
AT5G23955	Grey
AT5G23960	Cyan
AT5G23970	Steelblue
AT5G23980	Green
AT5G23989	Brown
AT5G23990	Brown
AT5G24000	Purple
AT5G24010	Grey
AT5G24020	Purple
AT5G24030	Red
AT5G24040	Brown
AT5G24050	Lightyellow
AT5G24060	Purple
AT5G24065	Midnightblue
AT5G24070	Brown
AT5G24080	Orange
AT5G24090	Brown
AT5G24100	Brown
AT5G24105	Magenta
AT5G24110	Green
AT5G24120	Turquoise
AT5G24130	Darkred
AT5G24140	Brown
AT5G24150	Turquoise
AT5G24155	Turquoise
AT5G24160	Turquoise
AT5G24165	Turquoise
AT5G24170	Grey
AT5G24180	Brown
AT5G24190	Grey
AT5G24200	Green
AT5G24205	Grey
AT5G24206	Grey
AT5G24210	Green
AT5G24220	Brown
AT5G24230	Brown
AT5G24240	Magenta
AT5G24250	Orange
AT5G24260	Grey
AT5G24270	Magenta
AT5G24280	Salmon
AT5G24290	Brown
AT5G24300	Purple
AT5G24310	Grey
AT5G24313	Brown
AT5G24314	Turquoise
AT5G24316	Tan
AT5G24318	Grey
AT5G24320	Grey
AT5G24330	Blue
AT5G24340	Purple
AT5G24350	Grey
AT5G24352	Grey
AT5G24355	Pink
AT5G24360	Grey
AT5G24370	Grey
AT5G24380	Red
AT5G24390	Brown
AT5G24400	Grey
AT5G24410	Brown
AT5G24420	Salmon
AT5G24430	Red
AT5G24440	Pink
AT5G24450	Red
AT5G24460	Turquoise
AT5G24470	Green
AT5G24490	Turquoise
AT5G24500	Grey
AT5G24510	Tan
AT5G24520	Grey
AT5G24530	Green
AT5G24540	Darkgreen
AT5G24550	Green
AT5G24560	Magenta
AT5G24570	Purple
AT5G24580	Blue
AT5G24590	Red
AT5G24600	Red
AT5G24610	Grey
AT5G24620	Turquoise
AT5G24630	Yellow
AT5G24640	Brown
AT5G24650	Greenyellow
AT5G24655	Magenta
AT5G24660	Grey
AT5G24670	Turquoise
AT5G24680	Grey
AT5G24690	Turquoise
AT5G24710	Blue
AT5G24735	Turquoise
AT5G24740	Grey
AT5G24750	Blue
AT5G24760	Tan
AT5G24770	Magenta
AT5G24780	Magenta
AT5G24790	Black
AT5G24800	Grey
AT5G24810	Green
AT5G24820	Lightyellow
AT5G24825	Grey60
AT5G24830	Blue
AT5G24840	Yellow
AT5G24850	Blue
AT5G24860	Magenta
AT5G24870	Grey
AT5G24879	Brown
AT5G24880	Brown
AT5G24890	Turquoise
AT5G24900	Pink
AT5G24910	Pink
AT5G24920	Grey
AT5G24930	Turquoise
AT5G24940	Magenta
AT5G24950	Lightyellow
AT5G24960	Brown
AT5G24970	Blue
AT5G24980	Grey
AT5G24990	Yellow
AT5G25010	Brown
AT5G25020	Brown
AT5G25040	Turquoise
AT5G25050	Green
AT5G25060	Grey
AT5G25070	Brown
AT5G25080	Yellow
AT5G25090	Blue
AT5G25100	Greenyellow
AT5G25110	Grey
AT5G25120	Turquoise
AT5G25130	Turquoise
AT5G25140	Turquoise
AT5G25150	Grey
AT5G25160	Brown
AT5G25170	Grey
AT5G25180	Midnightblue
AT5G25190	Grey
AT5G25200	Lightgreen
AT5G25205	Lightgreen
AT5G25210	Turquoise
AT5G25220	Turquoise
AT5G25230	Yellow
AT5G25240	Pink
AT5G25250	Green
AT5G25260	Green
AT5G25265	Grey
AT5G25270	Red
AT5G25280	Turquoise
AT5G25290	Black
AT5G25300	Black
AT5G25310	Salmon
AT5G25320	Lightcyan
AT5G25330	Pink
AT5G25340	Magenta
AT5G25350	Green
AT5G25360	Turquoise
AT5G25370	Grey
AT5G25380	Blue
AT5G25390	Tan
AT5G25400	Darkgrey
AT5G25410	Tan
AT5G25420	Cyan
AT5G25422	Pink
AT5G25425	Magenta
AT5G25430	Magenta
AT5G25440	Green
AT5G25450	Grey
AT5G25451	Brown
AT5G25460	Purple
AT5G25470	Salmon
AT5G25475	Blue
AT5G25480	Yellow
AT5G25490	Blue
AT5G25500	Yellow
AT5G25510	Blue
AT5G25520	Turquoise
AT5G25530	Magenta
AT5G25540	Red
AT5G25550	Lightcyan
AT5G25560	Grey
AT5G25570	Blue
AT5G25580	Blue
AT5G25590	Blue
AT5G25600	Orange
AT5G25610	Turquoise
AT5G25620	Blue
AT5G25630	Turquoise
AT5G25640	Brown
AT5G25750	Brown
AT5G25752	Turquoise
AT5G25754	Yellow
AT5G25757	Yellow
AT5G25760	Grey
AT5G25770	Lightgreen
AT5G25780	Yellow
AT5G25790	Grey
AT5G25800	Yellow
AT5G25810	Brown
AT5G25820	Green
AT5G25830	Brown
AT5G25840	Turquoise
AT5G25850	Black
AT5G25860	Black
AT5G25870	Lightgreen
AT5G25880	Lightcyan
AT5G25890	Brown
AT5G25900	Pink
AT5G25910	Green
AT5G25920	Green
AT5G25930	Green
AT5G25940	Greenyellow
AT5G25950	Tan
AT5G25970	Grey
AT5G25980	Turquoise
AT5G25990	Skyblue
AT5G26000	Turquoise
AT5G26010	Brown
AT5G26030	Red
AT5G26038	Red
AT5G26040	Green
AT5G26050	Cyan
AT5G26060	Magenta
AT5G26070	Brown
AT5G26080	Brown
AT5G26090	Cyan
AT5G26100	Magenta
AT5G26110	Yellow
AT5G26120	Pink
AT5G26140	Brown
AT5G26146	Saddlebrown
AT5G26147	Grey
AT5G26150	Saddlebrown
AT5G26160	Blue
AT5G26170	Green
AT5G26180	Yellow
AT5G26190	Grey
AT5G26200	Grey
AT5G26210	Cyan
AT5G26220	Grey
AT5G26230	Purple
AT5G26240	Green
AT5G26250	Tan
AT5G26260	Brown
AT5G26262	Grey
AT5G26270	Brown
AT5G26280	Brown
AT5G26286	Saddlebrown
AT5G26290	Brown
AT5G26300	Brown
AT5G26310	Brown
AT5G26320	Brown
AT5G26330	Grey
AT5G26340	Green
AT5G26360	Greenyellow
AT5G26570	Turquoise
AT5G26582	Purple
AT5G26594	Black
AT5G26600	Green
AT5G26610	Red
AT5G26618	Skyblue
AT5G26620	Brown
AT5G26622	Turquoise
AT5G26630	Tan
AT5G26650	Darkorange
AT5G26660	Brown
AT5G26667	Greenyellow
AT5G26670	Blue
AT5G26673	Cyan
AT5G26680	Yellow
AT5G26690	Green
AT5G26692	Magenta
AT5G26700	Magenta
AT5G26710	Yellow
AT5G26717	Magenta
AT5G26720	Grey
AT5G26730	Lightyellow
AT5G26731	Grey
AT5G26740	Grey
AT5G26742	Turquoise
AT5G26749	Grey
AT5G26751	Red
AT5G26760	Grey
AT5G26770	Red
AT5G26775	Grey
AT5G26780	Blue
AT5G26790	Blue
AT5G26800	Yellow
AT5G26805	Pink
AT5G26810	Tan
AT5G26820	Turquoise
AT5G26830	Yellow
AT5G26850	Blue
AT5G26860	Yellow
AT5G26880	Turquoise
AT5G26890	Darkturquoise
AT5G26900	Salmon
AT5G26910	Blue
AT5G26920	Green
AT5G26930	Brown
AT5G26940	Lightgreen
AT5G26950	Grey
AT5G26960	Blue
AT5G26970	Orange
AT5G26980	Grey
AT5G26990	Red
AT5G27000	Blue
AT5G27010	Orange
AT5G27020	Tan
AT5G27030	Salmon
AT5G27037	Grey
AT5G27060	Green
AT5G27070	Pink
AT5G27080	Salmon
AT5G27090	Magenta
AT5G27100	Brown
AT5G27110	Yellow
AT5G27120	Yellow
AT5G27130	Lightyellow
AT5G27140	Yellow
AT5G27150	Red
AT5G27200	Pink
AT5G27210	Yellow
AT5G27220	Cyan
AT5G27230	Yellow
AT5G27238	Tan
AT5G27240	Blue
AT5G27247	Grey
AT5G27260	Brown
AT5G27270	Purple
AT5G27280	Turquoise
AT5G27290	Turquoise
AT5G27300	Turquoise
AT5G27310	Black
AT5G27320	Grey
AT5G27330	Yellow
AT5G27340	Pink
AT5G27350	Red
AT5G27360	Turquoise
AT5G27370	Midnightblue
AT5G27380	Grey
AT5G27390	Purple
AT5G27395	Yellow
AT5G27400	Blue
AT5G27410	Grey
AT5G27420	Green
AT5G27430	Greenyellow
AT5G27440	Royalblue
AT5G27450	Blue
AT5G27460	Salmon
AT5G27470	Greenyellow
AT5G27490	Blue
AT5G27495	Cyan
AT5G27510	Black
AT5G27520	Red
AT5G27530	Cyan
AT5G27540	Yellow
AT5G27550	Blue
AT5G27560	Turquoise
AT5G27570	Black
AT5G27580	Lightyellow
AT5G27590	Orange
AT5G27600	Green
AT5G27610	Black
AT5G27620	Yellow
AT5G27630	Grey
AT5G27640	Greenyellow
AT5G27650	Grey
AT5G27660	Yellow
AT5G27670	Greenyellow
AT5G27680	Blue
AT5G27690	Red
AT5G27700	Greenyellow
AT5G27710	Grey
AT5G27720	Greenyellow
AT5G27730	Turquoise
AT5G27740	Blue
AT5G27750	Black
AT5G27760	Greenyellow
AT5G27770	Greenyellow
AT5G27771	Midnightblue
AT5G27780	Turquoise
AT5G27790	Black
AT5G27820	Yellow
AT5G27830	Green
AT5G27840	Red
AT5G27845	Grey60
AT5G27850	Greenyellow
AT5G27860	Red
AT5G27870	Magenta
AT5G27880	Darkorange
AT5G27889	Purple
AT5G27890	Purple
AT5G27895	Grey60
AT5G27902	Pink
AT5G27910	Grey
AT5G27920	Grey
AT5G27930	Green
AT5G27940	Black
AT5G27950	Turquoise
AT5G27960	Tan
AT5G27970	Blue
AT5G27980	Magenta
AT5G27990	Yellow
AT5G28000	Tan
AT5G28010	Grey
AT5G28020	Turquoise
AT5G28030	Turquoise
AT5G28040	Salmon
AT5G28050	Greenyellow
AT5G28060	Greenyellow
AT5G28080	Brown
AT5G28085	Midnightblue
AT5G28141	Magenta
AT5G28145	Black
AT5G28150	Yellow
AT5G28160	Black
AT5G28210	Black
AT5G28220	Yellow
AT5G28230	Turquoise
AT5G28232	Lightgreen
AT5G28235	Lightgreen
AT5G28237	Red
AT5G28262	Magenta
AT5G28263.A	Grey
AT5G28263.B	Grey
AT5G28263.D	Grey
AT5G28280	Cyan
AT5G28288	Lightcyan
AT5G28290	Blue
AT5G28300	Blue
AT5G28310	Grey
AT5G28320	Grey
AT5G28330	Green
AT5G28335	Grey
AT5G28340	Grey
AT5G28350	Grey
AT5G28360	Blue
AT5G28370	Yellow
AT5G28380	Grey
AT5G28390	Grey
AT5G28400	Grey
AT5G28420	Salmon
AT5G28442	Grey
AT5G28450	Turquoise
AT5G28460	Yellow
AT5G28463	Orange
AT5G28470	Darkgrey
AT5G28480	Black
AT5G28490	Grey
AT5G28500	Turquoise
AT5G28510	Saddlebrown
AT5G28520	Saddlebrown
AT5G28524	Grey60
AT5G28525	Orange
AT5G28530	Blue
AT5G28540	Yellow
AT5G28610	Brown
AT5G28622	Grey
AT5G28630	Grey
AT5G28635	Black
AT5G28640	Blue
AT5G28646	Grey
AT5G28650	Blue
AT5G28673	Orange
AT5G28680	Magenta
AT5G28690	Magenta
AT5G28740	Yellow
AT5G28750	Turquoise
AT5G28765	Lightcyan
AT5G28770	Grey
AT5G28810	Lightgreen
AT5G28830	Green
AT5G28840	Turquoise
AT5G28845	Grey
AT5G28850	Yellow
AT5G28865	Grey60
AT5G28892	Lightcyan
AT5G28897	Saddlebrown
AT5G28900	Blue
AT5G28910	Tan
AT5G28917	Brown
AT5G28919	Grey
AT5G28920	Grey
AT5G28927	Grey60
AT5G28960	Brown
AT5G28996	Saddlebrown
AT5G29000	Red
AT5G29029	Grey60
AT5G29034	Grey60
AT5G29037.C	Grey60
AT5G29040	Grey60
AT5G29560	Darkgrey
AT5G29562.A	Grey60
AT5G29562.B	Grey60
AT5G30490	Yellow
AT5G30495	Yellow
AT5G30500	Magenta
AT5G30510	Turquoise
AT5G30584	Grey60
AT5G31302	Grey60
AT5G31909	Midnightblue
AT5G31932	Grey60
AT5G32440	Red
AT5G32450	Turquoise
AT5G32460	Orange
AT5G32470	Grey
AT5G32619	Tan
AT5G33070	Tan
AT5G33207	Orange
AT5G33210	Darkturquoise
AT5G33234	Magenta
AT5G33240	Grey60
AT5G33251	Orange
AT5G33280	Turquoise
AT5G33290	Green
AT5G33300	Blue
AT5G33303	Midnightblue
AT5G33320	Greenyellow
AT5G33330	Black
AT5G33340	Cyan
AT5G33350	Darkorange
AT5G33355	Brown
AT5G33370	Darkgrey
AT5G33382	Magenta
AT5G33390	Darkred
AT5G33395	Darkred
AT5G33399	Grey
AT5G33400	Darkturquoise
AT5G33405	Lightyellow
AT5G33432	Orange
AT5G34560	Darkturquoise
AT5G34780	Darkturquoise
AT5G34790	Turquoise
AT5G34795	Turquoise
AT5G34810	Turquoise
AT5G34828	Cyan
AT5G34830	Grey
AT5G34844	Grey60
AT5G34850	Turquoise
AT5G34851	Darkturquoise
AT5G34852	Midnightblue
AT5G34860	Grey60
AT5G34869	Lightcyan
AT5G34871	Darkturquoise
AT5G34881	Cyan
AT5G34882	Cyan
AT5G34883	Cyan
AT5G34885	Cyan
AT5G34887	Cyan
AT5G34903	Cyan
AT5G34905	Cyan
AT5G34908	Cyan
AT5G34930	Lightgreen
AT5G34940	Pink
AT5G35050	Grey60
AT5G35076	Magenta
AT5G35080	Salmon
AT5G35090	Magenta
AT5G35100	Turquoise
AT5G35110	Magenta
AT5G35120	Pink
AT5G35160	Greenyellow
AT5G35170	Turquoise
AT5G35180	Grey
AT5G35190	Brown
AT5G35200	Green
AT5G35210	Turquoise
AT5G35220	Purple
AT5G35320	Grey
AT5G35330	Grey
AT5G35338	Steelblue
AT5G35360	Blue
AT5G35370	Green
AT5G35375	Grey
AT5G35380	Saddlebrown
AT5G35390	Magenta
AT5G35400	Yellow
AT5G35405	Cyan
AT5G35407	Grey
AT5G35410	Green
AT5G35420	Cyan
AT5G35430	Yellow
AT5G35450	Green
AT5G35460	Red
AT5G35480	Turquoise
AT5G35490	Turquoise
AT5G35495	Grey
AT5G35510	Grey
AT5G35520	Blue
AT5G35525	Grey
AT5G35530	Greenyellow
AT5G35550	Tan
AT5G35560	Green
AT5G35570	Green
AT5G35575	Pink
AT5G35580	Brown
AT5G35590	Greenyellow
AT5G35600	Lightyellow
AT5G35610	Pink
AT5G35615	Pink
AT5G35620	Greenyellow
AT5G35630	Turquoise
AT5G35631	Black
AT5G35640	Black
AT5G35643	Black
AT5G35660	Darkred
AT5G35670	Blue
AT5G35680	Greenyellow
AT5G35688	Red
AT5G35690	Red
AT5G35698	Darkorange
AT5G35700	Brown
AT5G35715	Magenta
AT5G35730	Brown
AT5G35732	Grey
AT5G35735	Green
AT5G35738	Grey
AT5G35740	Purple
AT5G35750	Blue
AT5G35753	Salmon
AT5G35760	Grey
AT5G35770	Pink
AT5G35780	Lightyellow
AT5G35790	Turquoise
AT5G35796	Orange
AT5G35798	Magenta
AT5G35840	Purple
AT5G35870	Brown
AT5G35900	Tan
AT5G35910	Yellow
AT5G35914	Turquoise
AT5G35917	Steelblue
AT5G35920	Darkgreen
AT5G35926	Grey
AT5G35930	Blue
AT5G35932	Midnightblue
AT5G35940	Brown
AT5G35945	Lightcyan
AT5G35960	Grey
AT5G35970	Turquoise
AT5G35980	Green
AT5G35995	Grey
AT5G36000	Grey
AT5G36001	Grey
AT5G36002	Grey
AT5G36040	Lightcyan
AT5G36100	Pink
AT5G36110	Steelblue
AT5G36120	Turquoise
AT5G36130	Brown
AT5G36140	Brown
AT5G36150	Black
AT5G36160	Turquoise
AT5G36170	Turquoise
AT5G36180	Brown
AT5G36185	Saddlebrown
AT5G36200	Pink
AT5G36210	Purple
AT5G36220	Green
AT5G36230	Greenyellow
AT5G36240	Black
AT5G36250	Turquoise
AT5G36260	Magenta
AT5G36270	Brown
AT5G36290	Greenyellow
AT5G36296	Lightcyan
AT5G36310	Cyan
AT5G36320	Cyan
AT5G36330	Cyan
AT5G36340	Cyan
AT5G36360	Cyan
AT5G36370	Cyan
AT5G36380	Cyan
AT5G36450	Cyan
AT5G36460	Cyan
AT5G36470	Cyan
AT5G36480	Cyan
AT5G36490	Cyan
AT5G36500	Cyan
AT5G36510	Cyan
AT5G36520	Cyan
AT5G36530	Cyan
AT5G36540	Cyan
AT5G36550	Cyan
AT5G36657	Cyan
AT5G36658	Cyan
AT5G36659	Cyan
AT5G36661	Cyan
AT5G36662	Cyan
AT5G36670	Yellow
AT5G36680	Pink
AT5G36690	Pink
AT5G36700	Turquoise
AT5G36710	Blue
AT5G36720	Darkorange
AT5G36722	Black
AT5G36738	Cyan
AT5G36739	Cyan
AT5G36740	Yellow
AT5G36770	Pink
AT5G36780	Pink
AT5G36790	Turquoise
AT5G36800	Blue
AT5G36805	Cyan
AT5G36810	Black
AT5G36870	Brown
AT5G36880	Brown
AT5G36890	Yellow
AT5G36904	Tan
AT5G36910	Purple
AT5G36920	Tan
AT5G36925	Red
AT5G36930	Green
AT5G36935	Cyan
AT5G36940	Turquoise
AT5G36950	Royalblue
AT5G36960	Salmon
AT5G36970	Green
AT5G36980	Darkturquoise
AT5G37000	Blue
AT5G37010	Blue
AT5G37020	Blue
AT5G37040	Black
AT5G37050	Grey
AT5G37055	Grey
AT5G37060	Magenta
AT5G37070	Green
AT5G37072	Blue
AT5G37130	Yellow
AT5G37140	Tan
AT5G37160	Tan
AT5G37170	Magenta
AT5G37180	Grey
AT5G37190	Yellow
AT5G37210	Brown
AT5G37220	Lightyellow
AT5G37230	Black
AT5G37240	Blue
AT5G37250	Grey
AT5G37260	Grey
AT5G37270	Black
AT5G37280	Orange
AT5G37290	Purple
AT5G37300	Salmon
AT5G37310	Tan
AT5G37320	Salmon
AT5G37340	Grey
AT5G37350	Yellow
AT5G37352	Grey
AT5G37360	Turquoise
AT5G37370	Red
AT5G37380	Grey
AT5G37381	Black
AT5G37400	Lightyellow
AT5G37410	Lightyellow
AT5G37415	Lightyellow
AT5G37420	Lightyellow
AT5G37430	Lightyellow
AT5G37440	Salmon
AT5G37450	Brown
AT5G37460	Lightyellow
AT5G37470	Lightyellow
AT5G37473	Pink
AT5G37474	Cyan
AT5G37475	Greenyellow
AT5G37478	Pink
AT5G37480	Green
AT5G37485	Grey
AT5G37490	Grey
AT5G37500	Grey
AT5G37510	Greenyellow
AT5G37520	Pink
AT5G37530	Yellow
AT5G37540	Red
AT5G37550	Grey
AT5G37560	Pink
AT5G37570	Yellow
AT5G37590	Yellow
AT5G37600	Green
AT5G37620	Steelblue
AT5G37630	Blue
AT5G37640	Lightcyan
AT5G37650	Darkgrey
AT5G37660	Grey
AT5G37665	Pink
AT5G37670	Grey
AT5G37680	Grey
AT5G37690	Brown
AT5G37710	Grey
AT5G37720	Yellow
AT5G37730	Pink
AT5G37732	Pink
AT5G37740	Green
AT5G37750	Grey
AT5G37760	Red
AT5G37770	Red
AT5G37780	Greenyellow
AT5G37790	Blue
AT5G37800	Brown
AT5G37810	Lightcyan
AT5G37820	Brown
AT5G37830	Grey
AT5G37840	Lightgreen
AT5G37850	Turquoise
AT5G37860	Lightyellow
AT5G37870	Black
AT5G37890	Yellow
AT5G37910	Black
AT5G37920	Lightyellow
AT5G37930	Red
AT5G37940	Grey
AT5G37950	Grey
AT5G37960	Midnightblue
AT5G37970	Grey
AT5G37980	Brown
AT5G37990	Brown
AT5G38000	Brown
AT5G38005	Brown
AT5G38010	Brown
AT5G38020	Brown
AT5G38030	Brown
AT5G38035	Cyan
AT5G38040	Grey
AT5G38050	Grey
AT5G38060	Purple
AT5G38070	Blue
AT5G38080	Black
AT5G38090	Black
AT5G38096	Blue
AT5G38100	Brown
AT5G38110	Blue
AT5G38120	Lightcyan
AT5G38130	Grey
AT5G38140	Turquoise
AT5G38150	Turquoise
AT5G38160	Pink
AT5G38170	Pink
AT5G38180	Pink
AT5G38195	Pink
AT5G38197	Pink
AT5G38200	Grey
AT5G38210	Green
AT5G38212	Green
AT5G38220	Grey
AT5G38230	Purple
AT5G38240	Green
AT5G38250	Darkgreen
AT5G38260	Orange
AT5G38270	Pink
AT5G38275	Orange
AT5G38280	Green
AT5G38290	Purple
AT5G38300	Blue
AT5G38310	Green
AT5G38320	Steelblue
AT5G38330	Cyan
AT5G38340	Brown
AT5G38344	Brown
AT5G38350	Brown
AT5G38360	Purple
AT5G38378	Cyan
AT5G38380	Grey
AT5G38386	Cyan
AT5G38390	Magenta
AT5G38393	Black
AT5G38396	Black
AT5G38400	Red
AT5G38410	Turquoise
AT5G38420	Turquoise
AT5G38430	Turquoise
AT5G38435	Magenta
AT5G38440	Cyan
AT5G38450	Brown
AT5G38460	Yellow
AT5G38470	Greenyellow
AT5G38470.AT5G38520.AT5G38480.AT5TE55640.AT5G38430.AT5G38540.AT5G38420.AT5G38510.AT5G38410.AT5G38530.AT5G38460	Turquoise
AT5G38480	Greenyellow
AT5G38490	Lightyellow
AT5G38500	Lightyellow
AT5G38510	Turquoise
AT5G38520	Turquoise
AT5G38530	Brown
AT5G38540	Brown
AT5G38550	Brown
AT5G38560	Red
AT5G38565	Grey
AT5G38590	Grey
AT5G38590.AT5G38470.AT5G38660.AT5G38640.AT5G38520.AT5G38565.AT5TE55925.AT5G38690.AT5G38630.AT5G38480.AT5G38610.AT5TE55640.AT5G38430.AT5G38540.AT5G38420.AT5G38510.AT5G38410.AT5G38780.AT5G38710.AT5G38730.AT5G38560.AT5G38720.AT5G38530.AT5G38650.AT5G38600.AT5	Turquoise
AT5G38600	Grey
AT5G38610	Brown
AT5G38620	Lightyellow
AT5G38630	Tan
AT5G38640	Yellow
AT5G38650	Greenyellow
AT5G38660	Turquoise
AT5G38670	Lightyellow
AT5G38680	Black
AT5G38690	Blue
AT5G38700	Brown
AT5G38710	Red
AT5G38720	Yellow
AT5G38730	Yellow
AT5G38740	Lightyellow
AT5G38750	Grey
AT5G38760	Lightcyan
AT5G38770	Grey
AT5G38780	Green
AT5G38790	Brown
AT5G38800	Tan
AT5G38810	Brown
AT5G38820	Brown
AT5G38830	Greenyellow
AT5G38840	Yellow
AT5G38850	Green
AT5G38860	Salmon
AT5G38870	Purple
AT5G38880	Blue
AT5G38890	Yellow
AT5G38895	Red
AT5G38900	Green
AT5G38910	Brown
AT5G38930	Brown
AT5G38940	Brown
AT5G38960	Pink
AT5G38970	Blue
AT5G38980	Turquoise
AT5G38990	Turquoise
AT5G39000	Green
AT5G39010	Black
AT5G39020	Green
AT5G39030	Green
AT5G39040	Grey
AT5G39050	Red
AT5G39080	Turquoise
AT5G39090	Red
AT5G39100	Darkgreen
AT5G39110	Grey
AT5G39120	Brown
AT5G39130	Pink
AT5G39150	Pink
AT5G39155	Darkred
AT5G39160	Pink
AT5G39180	Pink
AT5G39190	Pink
AT5G39200	Cyan
AT5G39210	Turquoise
AT5G39220	Tan
AT5G39230	Pink
AT5G39240	Brown
AT5G39245	Orange
AT5G39250	Grey
AT5G39260	Tan
AT5G39270	Darkorange
AT5G39280	Tan
AT5G39290	Darkorange
AT5G39300	Darkorange
AT5G39310	Magenta
AT5G39320	Blue
AT5G39330	Lightyellow
AT5G39340	Grey
AT5G39350	Royalblue
AT5G39360	Grey
AT5G39365	Magenta
AT5G39370	Steelblue
AT5G39380	Magenta
AT5G39390	Darkgreen
AT5G39400	Magenta
AT5G39410	Purple
AT5G39420	Magenta
AT5G39440	Pink
AT5G39450	Grey
AT5G39460	Lightyellow
AT5G39470	Darkgrey
AT5G39471	Grey
AT5G39473	Grey
AT5G39480	Brown
AT5G39490	Brown
AT5G39493	Lightcyan
AT5G39500	Brown
AT5G39510	Red
AT5G39520	Lightgreen
AT5G39530	Turquoise
AT5G39532	Lightcyan
AT5G39533	Saddlebrown
AT5G39535	Grey
AT5G39550	Blue
AT5G39560	Pink
AT5G39570	Greenyellow
AT5G39580	Brown
AT5G39590	Green
AT5G39600	Yellow
AT5G39610	Lightgreen
AT5G39635	Brown
AT5G39640	Orange
AT5G39650	Lightcyan
AT5G39660	Red
AT5G39670	Green
AT5G39680	Yellow
AT5G39690	Black
AT5G39693	Pink
AT5G39700	Tan
AT5G39710	Yellow
AT5G39720	Green
AT5G39730	Grey
AT5G39740	Greenyellow
AT5G39750	Black
AT5G39760	Grey
AT5G39770	Orange
AT5G39785	Red
AT5G39790	Royalblue
AT5G39800	Yellow
AT5G39810	Lightyellow
AT5G39820	Brown
AT5G39830	Turquoise
AT5G39840	Yellow
AT5G39850	Salmon
AT5G39860	Turquoise
AT5G39865	Magenta
AT5G39870	Magenta
AT5G39880	Magenta
AT5G39890	Brown
AT5G39900	Yellow
AT5G39910	Black
AT5G39920	Black
AT5G39930	Salmon
AT5G39940	Royalblue
AT5G39950	Greenyellow
AT5G39960	Yellow
AT5G39970	Brown
AT5G39980	Royalblue
AT5G39990	Yellow
AT5G39995	Grey
AT5G40000	Green
AT5G40010	Green
AT5G40020	Grey
AT5G40030	Blue
AT5G40040	Darkgrey
AT5G40050	Black
AT5G40060	Turquoise
AT5G40070	Black
AT5G40080	Yellow
AT5G40090	Brown
AT5G40100	Brown
AT5G40120	Lightyellow
AT5G40130	Greenyellow
AT5G40140	Grey
AT5G40150	Blue
AT5G40155	Pink
AT5G40160	Purple
AT5G40170	Green
AT5G40180	Turquoise
AT5G40190	Grey
AT5G40200	Yellow
AT5G40210	Grey
AT5G40220	Lightyellow
AT5G40230	Pink
AT5G40240	Green
AT5G40250	Pink
AT5G40260	Black
AT5G40270	Black
AT5G40275	Lightyellow
AT5G40280	Grey
AT5G40290	Darkturquoise
AT5G40300	Yellow
AT5G40310	Grey
AT5G40320	Brown
AT5G40330	Grey
AT5G40340	Salmon
AT5G40348	Magenta
AT5G40350	Magenta
AT5G40360	Pink
AT5G40370	Grey
AT5G40380	Turquoise
AT5G40382	Grey
AT5G40390	Brown
AT5G40395	Midnightblue
AT5G40400	Yellow
AT5G40405	Yellow
AT5G40410	Yellow
AT5G40420	Darkred
AT5G40430	Pink
AT5G40440	Grey
AT5G40450	Turquoise
AT5G40460	Grey
AT5G40470	Green
AT5G40480	Yellow
AT5G40490	Yellow
AT5G40500	Turquoise
AT5G40510	Brown
AT5G40520	Grey
AT5G40530	Yellow
AT5G40540	Brown
AT5G40550	Grey
AT5G40570	Salmon
AT5G40580	Greenyellow
AT5G40590	Brown
AT5G40600	Royalblue
AT5G40605	Grey
AT5G40610	Blue
AT5G40620	Magenta
AT5G40630	Brown
AT5G40640	Grey
AT5G40645	Magenta
AT5G40650	Greenyellow
AT5G40660	Yellow
AT5G40670	Red
AT5G40680	Tan
AT5G40690	Lightgreen
AT5G40700	Pink
AT5G40710	Tan
AT5G40720	Green
AT5G40730	Pink
AT5G40740	Blue
AT5G40760	Tan
AT5G40770	Yellow
AT5G40780	Green
AT5G40790	Skyblue
AT5G40800	Red
AT5G40810	Greenyellow
AT5G40820	Blue
AT5G40830	Blue
AT5G40840	Yellow
AT5G40850	Turquoise
AT5G40855	Grey
AT5G40860	Brown
AT5G40870	Blue
AT5G40880	Black
AT5G40890	Turquoise
AT5G40900	Tan
AT5G40910	Turquoise
AT5G40920	Grey
AT5G40930	Pink
AT5G40940	Lightyellow
AT5G40942	Blue
AT5G40950	Turquoise
AT5G40960	Pink
AT5G40970	Grey
AT5G40980	Brown
AT5G40990	Green
AT5G41000	Blue
AT5G41010	Yellow
AT5G41020	Yellow
AT5G41030	Black
AT5G41040	Brown
AT5G41050	Purple
AT5G41060	Blue
AT5G41070	Blue
AT5G41071	Grey
AT5G41080	Grey
AT5G41090	Black
AT5G41100	Red
AT5G41109	Grey
AT5G41110	Grey
AT5G41120	Black
AT5G41130	Black
AT5G41140	Blue
